date	html	pdf	abstract	epdf
2012-01-01	8	3	7	0
2012-02-01	659	6	3	0
2012-03-01	408	5	5	0
2012-04-01	97	9	3	0
2012-05-01	95	9	4	0
2012-06-01	280	3	3	0
2012-07-01	228	5	8	0
2012-08-01	59	10	2	0
2012-09-01	57	3	2	0
2012-10-01	17	6	2	0
2012-11-01	19	9	4	0
2012-12-01	4	5	5	0
2013-01-01	6	8	5	0
2013-02-01	11	8	6	0
2013-03-01	9	6	6	0
2013-04-01	12	4	7	0
2013-05-01	24	7	0	0
2013-06-01	8	5	7	0
2013-07-01	10	9	5	0
2013-08-01	12	3	5	0
2013-09-01	9	8	1	0
2013-10-01	11	14	0	0
2013-11-01	10	14	1	0
2013-12-01	13	17	0	0
2014-01-01	11	12	2	0
2014-02-01	10	8	0	0
2014-03-01	11	13	1	0
2014-04-01	10	18	1	0
2014-05-01	10	15	0	0
2014-06-01	16	12	3	0
2014-07-01	35	12	7	0
2014-08-01	12	3	2	0
2014-09-01	31	12	1	0
2014-10-01	21	12	1	0
2014-11-01	10	11	0	0
2014-12-01	13	14	3	0
2015-01-01	27	17	0	0
2015-02-01	12	15	0	0
2015-03-01	12	17	0	0
2015-04-01	16	26	1	0
2015-05-01	9	16	6	0
2015-06-01	11	17	2	1
2015-07-01	8	19	2	0
2015-08-01	14	16	0	0
2015-09-01	5	12	0	0
2015-10-01	21	12	1	0
2015-11-01	29	18	1	0
2015-12-01	18	9	0	0
2016-01-01	13	19	1	0
2016-02-01	16	12	0	0
2016-03-01	10	10	0	0
2016-04-01	14	16	0	0
