date	html	pdf	abstract	epdf
2012-01-01	64	33	0	0
2012-02-01	60	66	1	0
2012-03-01	92	70	0	0
2012-04-01	73	49	1	0
2012-05-01	110	58	3	0
2012-06-01	69	57	1	0
2012-07-01	67	23	2	0
2012-08-01	60	33	0	0
2012-09-01	49	28	1	0
2012-10-01	86	44	0	0
2012-11-01	91	60	2	0
2012-12-01	84	47	2	0
2013-01-01	67	29	2	0
2013-02-01	67	43	1	0
2013-03-01	115	66	2	0
2013-04-01	88	30	0	0
2013-05-01	96	40	0	0
2013-06-01	60	28	5	0
2013-07-01	70	20	0	0
2013-08-01	71	22	3	0
2013-09-01	48	32	0	0
2013-10-01	64	43	0	0
2013-11-01	59	32	1	0
2013-12-01	38	21	0	0
2014-01-01	25	27	2	0
2014-02-01	25	30	0	0
2014-03-01	47	49	1	0
2014-04-01	46	51	1	0
2014-05-01	61	46	2	0
2014-06-01	34	67	2	0
2014-07-01	38	27	11	0
2014-08-01	36	59	3	0
2014-09-01	52	52	2	0
2014-10-01	60	94	3	0
2014-11-01	70	63	2	0
2014-12-01	56	15	7	0
2015-01-01	55	16	1	0
2015-02-01	29	11	4	0
2015-03-01	106	22	5	0
2015-04-01	46	28	3	0
2015-05-01	78	69	8	1
2015-06-01	68	55	4	8
2015-07-01	65	53	2	0
2015-08-01	49	44	4	0
2015-09-01	62	61	1	0
2015-10-01	94	96	5	0
2015-11-01	88	144	2	0
2015-12-01	62	57	1	0
2016-01-01	49	72	5	1
2016-02-01	38	41	1	0
2016-03-01	53	43	3	0
2016-04-01	68	54	2	0
