date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	48	9	3	0
2012-02-01	76	9	2	0
2012-03-01	122	16	1	0
2012-04-01	160	32	1	0
2012-05-01	194	33	5	0
2012-06-01	154	31	2	0
2012-07-01	47	12	4	0
2012-08-01	94	23	1	0
2012-09-01	106	29	2	0
2012-10-01	84	35	2	0
2012-11-01	88	15	2	0
2012-12-01	37	8	5	0
2013-01-01	34	8	4	0
2013-02-01	38	21	6	0
2013-03-01	45	38	5	0
2013-04-01	44	37	4	0
2013-05-01	68	50	5	0
2013-06-01	29	14	5	0
2013-07-01	29	24	2	0
2013-08-01	23	13	5	0
2013-09-01	33	23	0	0
2013-10-01	19	17	0	0
2013-11-01	40	30	2	0
2013-12-01	21	15	0	0
2014-01-01	14	6	2	0
2014-02-01	28	10	1	0
2014-03-01	49	17	6	0
2014-04-01	40	10	3	0
2014-05-01	48	10	4	0
2014-06-01	30	26	1	0
2014-07-01	35	21	9	0
2014-08-01	30	24	3	0
2014-09-01	25	28	2	0
2014-10-01	26	23	2	0
2014-11-01	31	27	1	0
2014-12-01	38	6	1	0
2015-01-01	40	7	6	0
2015-02-01	9	2	1	0
2015-03-01	20	7	1	0
2015-04-01	23	27	2	0
2015-05-01	26	14	8	0
2015-06-01	25	27	2	0
2015-07-01	16	11	1	0
2015-08-01	13	16	0	0
2015-09-01	27	25	0	0
2015-10-01	23	33	4	0
2015-11-01	34	38	1	0
2015-12-01	29	23	2	0
2016-01-01	12	9	2	0
2016-02-01	19	9	3	0
2016-03-01	23	17	4	0
2016-04-01	29	25	1	0
