date	html	pdf	abstract	epdf
2012-01-01	11	1	0	0
2012-02-01	13	3	1	0
2012-03-01	32	7	3	0
2012-04-01	35	1	0	0
2012-05-01	26	9	3	0
2012-06-01	9	2	0	0
2012-07-01	23	6	1	0
2012-08-01	8	8	1	0
2012-09-01	20	9	1	0
2012-10-01	42	10	2	0
2012-11-01	29	10	0	0
2012-12-01	14	0	2	0
2013-01-01	7	3	2	0
2013-02-01	18	18	1	0
2013-03-01	31	8	5	0
2013-04-01	41	4	0	0
2013-05-01	31	5	0	0
2013-06-01	13	1	2	0
2013-07-01	13	6	1	0
2013-08-01	23	4	1	0
2013-09-01	41	6	0	0
2013-10-01	19	2	0	0
2013-11-01	22	5	3	0
2013-12-01	19	8	0	0
2014-01-01	9	0	2	0
2014-02-01	21	9	0	0
2014-03-01	14	11	2	0
2014-04-01	16	6	1	0
2014-05-01	18	6	1	0
2014-06-01	25	2	2	0
2014-07-01	28	3	12	0
2014-08-01	15	2	2	0
2014-09-01	55	2	1	0
2014-10-01	25	5	1	0
2014-11-01	36	2	2	0
2014-12-01	15	3	5	0
2015-01-01	22	1	3	0
2015-02-01	16	2	2	0
2015-03-01	17	0	2	0
2015-04-01	28	2	2	0
2015-05-01	30	3	6	0
2015-06-01	19	4	1	0
2015-07-01	9	4	1	0
2015-08-01	11	2	0	0
2015-09-01	14	1	0	0
2015-10-01	16	3	2	0
2015-11-01	18	4	6	0
2015-12-01	16	0	1	0
2016-01-01	11	4	2	0
2016-02-01	15	3	0	0
2016-03-01	10	3	0	0
2016-04-01	29	9	3	0
