date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	66	25	1	0
2012-02-01	55	45	4	0
2012-03-01	96	48	1	0
2012-04-01	99	38	4	0
2012-05-01	88	43	1	0
2012-06-01	83	23	0	0
2012-07-01	67	26	2	0
2012-08-01	80	47	2	0
2012-09-01	124	31	0	0
2012-10-01	129	35	11	0
2012-11-01	129	60	6	0
2012-12-01	65	29	5	0
2013-01-01	86	37	5	0
2013-02-01	71	28	3	0
2013-03-01	120	43	2	0
2013-04-01	110	20	11	0
2013-05-01	97	25	2	0
2013-06-01	86	36	3	0
2013-07-01	86	38	5	0
2013-08-01	88	35	6	0
2013-09-01	79	44	6	0
2013-10-01	127	41	3	0
2013-11-01	115	26	6	0
2013-12-01	68	20	2	0
2014-01-01	63	28	7	0
2014-02-01	76	23	14	0
2014-03-01	75	32	3	0
2014-04-01	78	30	2	0
2014-05-01	118	19	5	0
2014-06-01	98	22	6	0
2014-07-01	155	25	13	0
2014-08-01	112	15	3	0
2014-09-01	78	19	4	0
2014-10-01	111	19	2	0
2014-11-01	119	18	3	0
2014-12-01	94	16	3	0
2015-01-01	130	9	5	0
2015-02-01	92	19	2	0
2015-03-01	94	5	2	0
2015-04-01	80	7	4	0
2015-05-01	113	20	9	2
2015-06-01	116	15	1	13
2015-07-01	109	27	3	0
2015-08-01	91	32	3	0
2015-09-01	67	23	0	0
2015-10-01	86	30	1	0
2015-11-01	96	29	4	0
2015-12-01	99	20	0	0
2016-01-01	61	16	4	0
2016-02-01	76	16	2	0
2016-03-01	79	23	1	0
2016-04-01	67	31	0	0
