date	html	pdf	abstract	epdf
2012-01-01	36	1	4	0
2012-02-01	41	1	1	0
2012-03-01	52	1	2	0
2012-04-01	58	2	0	0
2012-05-01	53	1	2	0
2012-06-01	35	5	0	0
2012-07-01	45	3	2	0
2012-08-01	30	0	0	0
2012-09-01	44	1	1	0
2012-10-01	67	2	0	0
2012-11-01	59	2	1	0
2012-12-01	55	0	1	0
2013-01-01	52	2	1	0
2013-02-01	29	4	1	0
2013-03-01	32	2	2	0
2013-04-01	23	0	2	0
2013-05-01	35	3	0	0
2013-06-01	11	1	2	0
2013-07-01	10	5	1	0
2013-08-01	20	4	1	0
2013-09-01	23	1	0	0
2013-10-01	28	2	0	0
2013-11-01	19	1	1	0
2013-12-01	22	2	2	0
2014-01-01	17	2	2	0
2014-02-01	27	7	0	0
2014-03-01	34	2	1	0
2014-04-01	25	1	2	0
2014-05-01	21	4	0	0
2014-06-01	16	2	2	0
2014-07-01	31	1	6	0
2014-08-01	20	4	2	0
2014-09-01	20	0	1	0
2014-10-01	42	6	1	0
2014-11-01	14	0	0	0
2014-12-01	19	3	7	0
2015-01-01	43	4	3	0
2015-02-01	32	3	2	0
2015-03-01	27	0	3	0
2015-04-01	18	4	2	0
2015-05-01	26	1	7	1
2015-06-01	25	7	1	1
2015-07-01	29	3	0	0
2015-08-01	19	1	0	0
2015-09-01	18	3	0	0
2015-10-01	37	0	1	0
2015-11-01	28	5	1	0
2015-12-01	45	6	0	0
2016-01-01	28	7	2	0
2016-02-01	25	4	1	0
2016-03-01	25	5	1	1
2016-04-01	25	3	1	0
