date	html	pdf	abstract	epdf
2012-01-01	37	11	1	0
2012-02-01	31	3	3	0
2012-03-01	55	11	2	0
2012-04-01	58	13	1	0
2012-05-01	83	11	3	0
2012-06-01	46	7	2	0
2012-07-01	52	14	2	0
2012-08-01	33	6	4	0
2012-09-01	44	7	3	0
2012-10-01	69	17	1	0
2012-11-01	45	13	3	0
2012-12-01	24	7	2	0
2013-01-01	19	4	6	0
2013-02-01	40	9	3	0
2013-03-01	38	12	3	0
2013-04-01	56	10	2	0
2013-05-01	89	18	1	0
2013-06-01	63	11	5	0
2013-07-01	47	7	2	0
2013-08-01	32	4	2	0
2013-09-01	21	3	0	0
2013-10-01	60	9	0	0
2013-11-01	47	10	2	0
2013-12-01	41	7	0	0
2014-01-01	29	8	2	0
2014-02-01	29	11	0	0
2014-03-01	35	9	1	0
2014-04-01	27	4	3	0
2014-05-01	36	11	0	0
2014-06-01	37	15	3	0
2014-07-01	41	13	14	0
2014-08-01	33	9	1	0
2014-09-01	46	17	1	0
2014-10-01	60	10	3	0
2014-11-01	42	9	1	0
2014-12-01	33	5	6	0
2015-01-01	46	9	1	0
2015-02-01	33	5	2	0
2015-03-01	52	13	3	0
2015-04-01	28	8	5	0
2015-05-01	58	12	7	0
2015-06-01	49	7	2	5
2015-07-01	22	5	2	0
2015-08-01	41	4	0	0
2015-09-01	30	2	0	0
2015-10-01	43	8	3	0
2015-11-01	42	10	1	0
2015-12-01	36	6	0	0
2016-01-01	29	8	5	0
2016-02-01	31	3	0	0
2016-03-01	32	8	0	0
2016-04-01	31	10	1	0
